source	target
416024239	@dearestbugs
334754869	@dearspacegirl
87261554	@deboradamato
162522787	@defoneapc
31066766	@deliriocali
1896220057	@dennisenataliap
706904536724672512	@deorocamila
87261554	@dflatorre
410861950	@dfsanabria
339173600	@dfsanabria
524372693	@dianamunozc
291479164	@dianarueda13
188808865	@dianavc
477171147	@diarioole
521647881	@didiersolano
293247520	@diegodavc96
173342126	@diegonoticia
87261554	@diegotorresro
76080795	@digameparce
314912244	@diuverb
199518270	@djbetacolombia
931025516	@djharrytorres
730958661837836288	@dnce
730958661837836288	@dnceperu
465225951	@doctorkrapula
183494671	@doctorkrapula
517964376	@doctorkrapula
87261554	@donbisca
811695457	@donomar
2917747035	@donvergalargajr
1143014989	@douglasricovzla
197973993	@dougleixiscb
2463836414	@drodriguezven
172159885	@drunkbrenno
618232673	@durbyslorenna
624226506	@duvancardenasxd
294419466	@duvanedu
2939078896	@dylanfresa
50804079	@earisteguieta
2967050109	@edengayxxx
146950784	@ediemoreano
3642467481	@edixovasquez
539936195	@edmoreno
87261554	@eduardoceccato
195245230	@eduguim
860410308	@edwardcastrov
263815293	@edwinmoreno08
257324318	@edyzalberto
300597174	@efraindlrda
61732880	@efrainpuntocom
95141962	@egolaxista
167049408	@elacasati
2914297788	@elbacandelgol
725134387461939201	@elbarrabas
404584267	@elberdu26
431155774	@elbrayan
322720863	@elcomerciocom
361593385	@elcucarachero
436307951	@elespectador
277777156	@elespectador
1075267482	@elguambrazo
2603972593	@eljuanpazurita
182449794	@ellengobbi
458460568	@eloyalfaroalba
2341673263	@eloypincay
458460568	@elpais
117154397	@elsistema
1564927758	@eltankearias
723504565518249985	@eltomyx
226278320	@eltwoper
723504565518249985	@emalayin
1177467782	@emeaeneu
76703470	@emedemao
486620917	@emelyolivos
225945264	@emilioguilcapi
225945264	@emilyariasc
1664070661	@emisxx
735504559729168384	@empanaditassas
923426774	@enriquecornejor
242509251	@enriquepenalosa
4768568956	@enyerlinpaola
11811092	@episcopadocol
277777156	@episcopadocol
458460568	@epvnoticias
1924177310	@ericksabater
142166235	@erikaosanoja
716692642499850242	@ernestojimenex
87261554	@ernestojimenezb
2463836414	@ernestopaiva
2699396568	@escuetta
353877891	@esejotaerege
4799899583	@estebancarlosm
537545354	@estefa51
1126193143	@estefaniagr
4725254714	@ethandolan
2906662197	@euclidespalmar2
2966829921	@eugeniomonjeau
3735136395	@evdlvperu
217483703	@exafmecuador
2192612209	@fabianpowersex
3848496495	@fabilagrava
1491585847	@falsepromiseee
2935709410	@famousdotaf
3735136395	@fandanicilloniz
39859169	@farcepaz
3364444121	@faunobarrberini
521647881	@fawelsolano
42118566	@fbi
3302034868	@fcfseleccioncol
497902664	@fcgab
624226506	@felicesfeliz
838611781	@felipepelaez
326599737	@felipepelaez
458460568	@fernandocorreaj
292589886	@feruberalles
87261554	@fetcheves
161064030	@fiomarpizram
385602345	@florbarros
63005608	@foxnews
332956324	@foxsportsarg
194301750	@franktorrenegra
277777156	@fraseintelecto
3019468000	@fraunderwood
2608347727	@freestaylamusik
15284940	@friendlygghost
334754869	@friendlygghost
333102982	@frogniel
11811092	@frojasmos
536556415	@fuerzasmilcol
44198652	@fumandosoles
175571381	@funkafest
3099596735	@fxckmelauregui
173342126	@gabbrifer
2388133417	@gabrielaranngel
2961336309	@gabyatuesta
172617650	@gabymortem
87261554	@gabyprevitera
267873146	@galapagosevolution
716692642499850242	@galdosoficial
3735136395	@galdosoficial
1301126714	@galezzojer
1390928288	@garramses
127911406	@gatolopezr
165831330	@gatubela280
139824862	@gayguatemala
329742856	@geiisypo
466924002	@geiisypo
299948516	@geiisypo
115223905	@gemavillal
187397892	@geral
353877891	@geral2
404584267	@geraldinereales
334754869	@ggeneq2506
3292051114	@ggeneq2506
2804334259	@gifsdegatinhos
60119896	@giofregon
2372857759	@giovannamedvi
293153906	@gissfsouza
315918406	@gisusrivas
723504565518249985	@gjvxxi
3491156477	@globalfivesauce
337786714	@glopatty
138438080	@gloriscasilla
15284940	@godbutcherx
61732880	@gossiponthis
52550516	@gramaticareal
183522867	@gravitypanama
4725254714	@graysondolan
194811402	@grevik
56257639	@greyesg
2443145500	@greynerg
1002874176	@grupokvrass
2192612209	@guaroo20
744838003353321472	@guiagaycolombia
3346943735	@guillermoecd
1347865218	@gusquijass
355756376	@gusquijass
117154397	@gustavodudamel
339173600	@gustavomartinz
76413736	@gustavozafra
71123010	@gutierrezupdate
354353208	@haashoficial
1319147330	@haashoficial
293328268	@habibitribilin
1520519215	@hansch92
93081811	@hardekrap
173342126	@hectorechavez
193490533	@hectorripoll
2603972593	@hectortrejo
1629017545	@heinesberg
118197298	@hellenbrm
4766531708	@henkeyasmin
265193987	@heryrevi
165971852	@heyloqui
3348425236	@hialley
708511151613677568	@hidrocalidohot
2463836414	@hidrocapitalca
1941624355	@hijueputafalsos
311036753	@hillsongesp
330981428	@hireem
167049408	@historyla
288076653	@hljeesuus
737866815175569409	@hljeesuus
2935709410	@hmarian10
2429141982	@hmsebastiann
2967050109	@hothotmau
127399472	@hramosallup
2165997138	@hrivera
553909607	@htiggirb
200533872	@hubblenebula
2329472066	@humocafetero
4902437597	@humocafetero
477171147	@humoverdolaga
90475043	@hydriades
779035748	@iambeckyg
2917747035	@iamjahir
190765500	@icalfonzos
236204851	@idrunkgirls
2372857759	@igecuador
167626218	@igecuador
190705291	@ikevinloayza
15284940	@ileaventuras
717001750130065408	@ilikebbwdaily
321677787	@imarabarboza
3215060941	@imarioruiz
3373573601	@imarioruiz
3290703303	@imzackss
332956324	@informacioncabj
327627684	@ingridmathieull
3376855025	@iqsolita
183868707	@irmamezaf
271097551	@isaalvesbfr
311689555	@isabeldc13
307336961	@isabellaospino
351672327	@isabellasc05
167147224	@itscamilomoreno
253184997	@itsjatine30
2961336309	@itslifethought
43896804	@ivansanchezz
2723601820	@ivansuarez06
2835601896	@ivonneputa
634950417	@jacksepticeye
938331913	@jackyonrojasvu
201417086	@jaiderwhite
345517723	@jaimenebotsaadi
3383281671	@jalvarezelchino
458460568	@jamisgma
146950784	@japazmino
14217979	@jasanchezv
277777156	@javierflorezh
320858881	@javierracuna
230864298	@jcarlosc23
458460568	@jcvarela
200468038	@jcvarela
3362845965	@jdealthaus
92789941	@jdelaespriella
303500621	@jealvarezb343
1123745592	@jeankcenteno
190705291	@jedimaldito
750130885	@jenniferhqueza
194023021	@jennimont
205704540	@jennyballestas
288966869	@jheybigdick
457044510	@jhonmindiola
1126193143	@jhonpi
152127144	@jimenezanahis
140459018	@jimmycruzm
458460568	@jjanzola
294989696	@jogabilidade
173342126	@johamorenog
2603972593	@johannvera1
238003029	@joibermanuel
167845359	@joiceladines
2916320056	@jorgeorgia
247869676	@jorgitomack
15284940	@jorgitomack
41001896	@jorkio
151728299	@joseflacocedeno
477171147	@josejournaliste
183868707	@joseleoso
39589602	@josemelll
512441590	@josemguelc
278372795	@josemlecista
931025516	@josephnieveeees
87261554	@josephsports27
708511151613677568	@joserafmat
69827429	@josuewtf
170561649	@jotab58
1561597477	@joxanderjosky
172617650	@jozecarloz
2192612209	@jtbccs
2603972593	@juanamartinezh
487145742	@juanchozpt
435236923	@juandasuarezc
351672327	@juanezlondono
2603972593	@juanjaramilloe
1865692046	@juanjaramilloe
548088329	@juankpuj
273170179	@juanlmorera
3761905815	@juanlozanor
277777156	@juanmansantos
242509251	@juanmansantos
80400081	@juanmartuit
156008764	@juanpablova997
205847829	@jucaherre
2603972593	@jucaviapri
294260130	@julianagrdaa
923426774	@julianaoxenford
3911948656	@julietanton
2233708496	@julikorrea
1263418746	@juliococo
438478720	@justefytalover
247499107	@justinbieber
445590046	@juuandiego
84467509	@kaarinessouza
98934100	@kaestepa
61732880	@kanyewest
245945870	@kanyewest
1435726286	@kanyewest
135633854	@karelyscor
11811092	@karlaarcila
3507293061	@karlanerotica
2176418807	@karlaviciosexua
807535734	@karlyrangel25
30795592	@karynacortes
209747820	@kathcobs
305183139	@kathebaez
248574564	@katheetvd
135633854	@kathyyx
311689555	@keikofujimori
240399423	@kellyzalaz
2699454141	@kendrymichel
1002874176	@kenelkvrass
716692642499850242	@keturevilla
217483703	@kevinroldan
407319206	@kfbm10
710208831	@kingjames
186603373	@kiwe25
61732880	@kpalbornoz
217483703	@krfansecua
247684517	@krisnaaa
458460568	@kwcontinente
147998951	@laazcarate
811695457	@labarbierd
265193987	@lacatolica
102459186	@lacentella
536556415	@lafm
2671098944	@laillops
209747820	@laloyosoy
62907272	@lananavelez
3761905815	@laotracarajl
366812786	@lapatilla
2232914838	@lapatilla
2259519954	@lapepareload
1306473883	@larepublicaec
3362845965	@larepublicape
1172733126	@lasanchez
517964376	@latoma
60848456	@lauraascarzaces
164315784	@lauralperezc
250420254	@lauraposada05
165172294	@lauraverito
247499107	@laurencimorelli
262882998	@lavecinatomas
194811402	@ledjendia
2372857759	@leonardohumbolt
465225951	@leonvelezbass
458460568	@leopoldolopez
838611781	@leydibaena
723504565518249985	@leysisol
2282740447	@lfpl
586534440	@lidajaimes
164315784	@liliivilla
1328282581	@lilommersdtf
159219951	@linaparadat
379433675	@lindimarccr
404584267	@lirojas15
1019039480	@lisspereira
136381543	@liviamenestrini
241599738	@livingclubcali
54289701	@livingworldblog
3071305905	@lmjupdates
141373547	@lmottad
199762701	@loganmois
554009654	@lohtahqwas
213104374	@loraineanayan
247499107	@lorenamagia
2196266964	@loreniitagz
506801327	@lorenzomarquez
405317166	@lorevillacreses
3000437689	@lornafigueroap
174806285	@lorraineakel
1123745592	@losadolescents
811695457	@losbandolerosmx
175571381	@loscorrientes
448504136	@loslechuceros
30795592	@loveanahicol
129297832	@ludelosheros
303534777	@luiggibross
2366304355	@luisa9929
2603972593	@luisafernandaw
314899582	@luisaordomora
618232673	@luisapatinos
1554872112	@luisatamayo107
353380467	@luisbenavides07
1110501908	@luisedopena
706904536724672512	@luisherrerab
138562882	@luisitoarthur
87261554	@luisomartapia
297037057	@luzdaniela
454435362	@luzdeanaelya
2264478785	@maariiaacosta
586534440	@maddyximena
792718956	@madechr
249410611	@mafeeerodriguez
3735136395	@magalyperu
3848496495	@magcontour
3848496495	@magconupdates
148912523	@magiaproduction
351672327	@mahecha03
1593948662	@maishiteruu
87261554	@majolezcano82
87261554	@majoreus
172617650	@malbasti93
858800774	@malditainsecto
3735136395	@malditaternura
723504565518249985	@malpadelgado
3010689082	@maramaagustin
1421399868	@maramacoloff
414288851	@maramaoficial
327627684	@marcelamathieu
240940188	@marchristoffel
188045070	@margaritardoria
87261554	@margawais
520845240	@maria23roa
302872962	@mariaaa003
152127144	@mariaagp
506801327	@mariacocina
2178990775	@mariadlafo
203740346	@mariafdacabal
300597174	@mariajoseayazo
131672751	@marialecoley
2603972593	@marialeoficial
543998546	@mariapaula270
123422195	@mariapunales
102490520	@maribeoli
736975855	@mariceladeangel
2939078896	@marieainsworths
60119896	@mario919
2603972593	@mariobautista
3797275876	@mariobautista
193490533	@marisolotero
4827701994	@marlenycdc
4190958729	@marlonb96
589400552	@marlonjccastro
567780622	@martinamusica
265205363	@marypcb
723504565518249985	@mascompromiso
4109223265	@mashirafael
512692508	@matheo1913
3911948656	@matinapp
1115425291	@mayelimontes
3735136395	@mayimbul
457044510	@mayisuarezv
327627684	@mayleth24
80432167	@mc3thaiana
2428114045	@mckilleroficial
336231847	@mckilleroficial
2192612209	@mcyboy2
87261554	@mechimargalot
15284940	@medardito
409274122	@mediaveronica
69827429	@medicenaugusto
1689204817	@megadethana
399019821	@megavas
286945005	@megustavillavo
84987274	@megustavillavo
2282740447	@mejiavelez
455888594	@melamuriel1
2178423745	@melamuriel1
328043220	@melaniebrions
2939078896	@melfkwhitelaw
2945963709	@meli1uribe
723504565518249985	@memaemma53
195223776	@metalgurrl
434665733	@mevengare
2593776893	@miacore
293134465	@micanocha
466125194	@michellflaca
300876304	@michellflaca
458460568	@michihincapie
138887322	@miguelpizarro
1594660441	@miguemartinezf
2595485448	@milannazion
2699396568	@milebebe
87261554	@milenagimon
87261554	@milimonti
150073438	@mineducacion
277777156	@minutodedios
446795951	@miradainterna
406486684	@mirelysdugarte
446795951	@mirelysdugarte
1080887696	@mirkaselena
723504565518249985	@mismaroja
217515114	@missweasley
156008764	@misterguerra007
495473556	@mluciaramirez
176184071	@mncarvajal
723504565518249985	@mocusa3
2372857759	@monicaviteri
277777156	@monsjosefalla
458460568	@montipanama
372604988	@morango
104652387	@moshinoguy
38178268	@mpardovelez
360657556	@mrjuanito
339173600	@mrjuanito
90475043	@mrkruffalo
11811092	@mrmittens
284163706	@mtremont
3348425236	@murilobordoni
232458213	@mvargasgarro
2249400512	@myriammartinezl
424417383	@nacholacriatura
477171147	@nacionaloficial
114917569	@nadcarmawarm
3939951317	@namjoonluxo
4639662977	@nandafariia
175147385	@nanditogaviria
840998341	@nataal1a
353380467	@nataliarestrepf
242853013	@nataliazeag
2603972593	@nathcampost
11811092	@natybull
2854174625	@nelsonscbi
2192612209	@nergrohot
2192612209	@nezaimpulsora
458460568	@nicolasmaduro
399031704	@nicolasmaduro
2463836414	@nicolasmaduro
466952241	@nicolasmaduro
141373547	@nicolasmaduro
282662529	@nicolemendoza
399031704	@nicoleperlroth
738933738004963328	@nikiamcshaw
4746190275	@nityelimac
3161489278	@nlghtcrawls
185466054	@nnat
190765500	@noheliais
117292197	@norkelysreina
95669224	@notengocucos
145422961	@noticiascaracol
2788919111	@noticiascaracol
458460568	@noticieropanama
332956324	@notimillos2012
332956324	@notimilloscom
335403954	@novapasteleria
282662529	@nroncallo7
2473390742	@nukecoke
746522074529792000	@numeral767
151728299	@nytimes
191196796	@observadoruy
73212359	@obvidionodmal
2463836414	@oeaoficial
1554872112	@olaya1027
3226556813	@oliviaholt
2935709410	@omardzn
1657673287	@omargfx
253143199	@ondateguisophie
2861996363	@onlyyouvillal
139824862	@oriolpamies
595882997	@ormaninnis
226278320	@ospinolilia
354459765	@oteryos
118901460	@otramonja
2514383006	@otrohotmas
707568951216177153	@oviedonicoll
336231847	@oxigenoquilla
350950295	@pablinhosports
410861950	@pacodelmazo
1182486763	@paisavlogs
2344172345	@paisavlogs
2603972593	@paisavlogs
96898947	@paloas
38045676	@pame3105
151728299	@panamaamerica
135923975	@panchocevallosv
146950784	@pancholimongi
992970638	@panoramaptv
554009654	@paoalvarezm
466125194	@paolanunez
249282063	@parcimonias
1613897095	@parejacursis
142042579	@parleyven
458460568	@partidopsuv
151728299	@patriciajaniot
347565609	@paulaaacv
731549909753704449	@paulara36745947
1401053760	@pedrosdiscreto
2259519954	@peneoso
1205755550	@pennythehomie
536556415	@periodistaeeuu
73212359	@peterpancol
3348425236	@pgmsilviosantos
919923841	@phidelicious
143586195	@phillies
707568951216177153	@pipedltoro23
455114457	@pipescorcia
211682243	@pizzahutec
1075267482	@plagatosufridor
11811092	@pontifexes
277777156	@pontifexes
93081811	@porrasjoao
4766531708	@poxaacamilly
584353966	@pqpdiemilly
1500356346	@prensacom
361593385	@psychoalecat
56257639	@puzkas
994096224	@quemasnikko
549584741	@qwertyuioabc
217483703	@radiofabu
787451492	@radiosantiagoec
11811092	@radiovaticanaes
277777156	@radiovaticanaes
183701631	@raeinforma
277777156	@rafacolontorres
468660774	@rafsmenes
3491156477	@rayssaclifford
87261554	@rbesac
366812786	@rcamachovzla
1193900684	@realkinga
71123010	@realmatalo14
1380565668	@realtioharry
811695457	@realtonyanthony
245839834	@redescmusicamed
3003682539	@redlionpubpty
151728299	@reneperez5199
1306473883	@rgdelat
318810740	@ri
318810740	@ricardoarjona
15284940	@ricardofong03
716692642499850242	@richidelanoche
1629017545	@rickzao
2933222332	@rinconadriana06
19057251	@rishibagree
2603972593	@rix
2603972593	@rkartista
2463836414	@rmarcotorres
263418736	@rmartinelli
309993963	@roaernesto
1564927758	@rociogomezrio
107864004	@rodrigosendreti
201515412	@rolprotagonico
98053819	@romelbonalde
190765500	@romerangeel
160612705	@rosamedinagt
1924177310	@rowblanchard
923426774	@rppnoticias
1629017545	@rycardoantunes
40793105	@s
334754869	@s3np4i
2603972593	@saakmx
1421399868	@saamuelperez
1554872112	@saaraaldeanos
1924177310	@sabrinaannlynn
1561597477	@safadirami
265205363	@salas10
495473556	@saludhernandezm
550591182	@samanthapaeza
197468290	@samelinha7
422789431	@samimau1
529720343	@sandragndrs
2915405781	@santafe
2967050109	@santiagoludo
3398157268	@santicharris
360657556	@santimartinezp
151347936	@santobarpereira
1075267482	@sapablo
135633854	@saracarmonac
162522787	@saracarmonac
2443145500	@saramartinsss
554666463	@saramsalas
32222008	@sarifernandez
307643396	@savanesca
93081811	@scoutsfccartola
3373573601	@screamau
57973448	@sebaasbrito
359534949	@sebasandres410
2603972593	@sebasarango
410861950	@sebasbautistac
3094511686	@sebascruzm2
1398768416	@sebastgmez
723504565518249985	@seijasedwin
2939078896	@selenagmnvz
252292578	@selenagomez
200327618	@serggio91
82490924	@severovicioso
1564927758	@sfamericatv
529044229	@sharethis
247499107	@shawnmendes
1301126714	@sheylajulio
49005728	@shopenny
187295758	@showmilo
361593385	@showmilo
183859821	@sia
2249400512	@silveraangelly
178501603	@silviamusa
282662529	@simoncelism
50679129	@simonurb
410861950	@sinamiwis
360657556	@sinarr0ba
445590046	@sleazzelionezz
2203730531	@smoked
167626218	@sobredosis63
265232278	@solepablo7
711541077422022656	@sonogamiriodal
217483703	@sonymusicec
840998341	@soulpuuunx
353408833	@soulpuuunx
156008764	@soy14giraldo
2603972593	@soybienmamon
332956324	@soydemillosnet
455114457	@soyhabith
529720343	@soyhabith
307643396	@soyluisosorio
